pdb,query,seed,sample,data_file,chain_iptm,chain_pair_iptm,chain_pair_pae_min,chain_ptm,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,format,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,plddt_H3,plddt_L3,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS,LIS_AH,LIS_AL,LIS_HL,avg_LIS,piTM,pIS,piTM_A,piTM_H,piTM_L,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm,model_path,native_path,Fnat,Fnonnat,rRMS,iRMS,LRMS,DockQ
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-0/model.cif,7wbh_7wbh,1,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-0/confidences.json,"[0.15, 0.51, 0.5]","[[0.73, 0.16, 0.14], [0.16, 0.87, 0.86], [0.14, 0.86, 0.87]]","[[0.76, 26.53, 28.03], [24.52, 0.76, 1.24], [25.1, 1.26, 0.76]]","[0.73, 0.87, 0.87]",0.0,0.0,0.22,0.63,0.3,custom,0.15,0.51,0.5,0.73,0.87,0.87,0.16,0.14,0.86,25.525,26.565,1.25,83.3800852634258,13.101984214118275,83.59692142088267,3.2477183833116037,84.49378181818182,2.8260447892787868,30.773549802877646,30.827208710354686,4.987648503088864,83.82359616749676,6.391915795569555,22.196135672107065,75.13428571428571,80.06,3251.0,56.72175023069825,29.684770784770787,1066.0,66.18489212007505,30.02166666666667,4305.0,79.88583855981416,4.058430540827148,8622.0,67.5974936368625,21.254955997421533,0.07248681581549588,0.05032059601036527,0.39123274876051234,0.4289149815640104,0.008826366952647912,0.009236873228926006,0.46222916085275423,0.008867364116001315,"[[0.43242270172441355, 0, 0], [0, 0.7614252388358143, 0.6202274250293182], [0, 0.6172066971814021, 0.7764775465820256]]",0.0,0.0,0.6187170611053601,0.20623902036845335,0.5638187740314593,0.5075433767914919,0.00225208035237495,0.2798950185245819,0.22539627791453506,56.04087605388071,68.09888968854465,0.5962247085356044,0.02248796380372274,0.01534065128521539,384.7082073914704,2015.8700786884885,66.0,31.0,0.5720282726657583,0.19083978251304715,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-0/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7wbh_0.pdb,0.0,1.0,9.26628249586936,38.13655338463879,108.12984314282451,0.002562032899743067
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-1/model.cif,7wbh_7wbh,1,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-1/confidences.json,"[0.15, 0.5, 0.5]","[[0.71, 0.16, 0.14], [0.16, 0.87, 0.85], [0.14, 0.85, 0.87]]","[[0.76, 26.53, 27.52], [23.75, 0.76, 1.21], [24.18, 1.25, 0.76]]","[0.71, 0.87, 0.87]",0.0,0.0,0.22,0.62,0.3,custom,0.15,0.5,0.5,0.71,0.87,0.87,0.16,0.14,0.85,25.14,25.85,1.23,83.07876558920846,13.435235947499086,83.42514531754574,3.3102636534839927,84.27751515151515,2.846623170516664,30.7165351113657,30.74166449898739,5.03384286393157,83.59380868608979,6.530707590499914,22.164014158094886,74.76285714285714,79.65375,4138.0,56.297843160947316,29.566267942583732,2279.0,71.21195480473891,29.975982042648713,4330.0,80.4864272517321,4.0920930232558135,10747.0,69.33207507247278,21.211447669496085,0.10652942665678589,0.15345884969749707,0.4196039374093408,0.5222326300349927,0.0088637631901219,0.009397130422895385,0.3741539493164113,0.009015316957783421,"[[0.44019974553765656, 0, 0], [0, 0.7627306204433864, 0.6187533305286776], [0, 0.617118058346058, 0.7751955077321102]]",0.0,0.0,0.6179356944373678,0.20597856481245594,0.5479769462839261,0.49979239825026434,0.0034477134407177126,0.246473452243223,0.2498712325663236,54.58899152725605,68.09888968854465,0.608796776538054,0.023671388088742758,0.01534065128521539,651.626062000865,2271.881132444021,90.0,44.0,0.7448347786820896,0.2868222516993507,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-1/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7wbh_0.pdb,0.0,1.0,8.731155460854557,38.932858660527074,109.02281646685856,0.0025080210654590024
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-2/model.cif,7wbh_7wbh,1,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-2/confidences.json,"[0.16, 0.51, 0.5]","[[0.72, 0.17, 0.15], [0.17, 0.87, 0.86], [0.15, 0.86, 0.87]]","[[0.76, 26.34, 27.66], [24.08, 0.76, 1.22], [24.18, 1.26, 0.76]]","[0.72, 0.87, 0.87]",0.0,0.0,0.22,0.63,0.3,custom,0.16,0.51,0.5,0.72,0.87,0.87,0.17,0.15,0.86,25.21,25.92,1.24,83.26140493764316,13.198653056783677,83.6054682454252,3.2660727220049255,84.58030303030303,2.8100687709398695,30.709191461401083,30.770040504635737,4.972833834943767,83.81572540445713,6.424931516576156,22.150688600326863,74.8342857142857,80.175,3865.0,56.32043984476067,29.57307162534435,1266.0,65.09111374407584,29.922564935064933,4290.0,80.3363682983683,4.10762987012987,9421.0,67.24930729573494,21.201088810179716,0.08413917295082024,0.05130981850000141,0.39944996859421356,0.4406059940693172,0.008832878805043878,0.00927607576975159,0.4165704221233657,0.008902152672025359,"[[0.4349101771304456, 0, 0], [0, 0.7622220985730892, 0.622601677148847], [0, 0.6194580457002193, 0.7777003996238834]]",0.0,0.0,0.6210298614245331,0.2070099538081777,0.5581213918044611,0.507233681514961,0.002681948290709966,0.27182355668996244,0.2327281765342886,56.017236044726154,68.09888968854465,0.5964278407287039,0.022506520967103174,0.01534065128521539,380.1219012036685,2171.3344285378053,73.0,28.0,0.6144724556481836,0.17506372864895148,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-2/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7wbh_0.pdb,0.0,1.0,8.784803680591487,36.96059470996425,106.93090191525415,0.002641136913313883
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-3/model.cif,7wbh_7wbh,1,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-3/confidences.json,"[0.13, 0.5, 0.49]","[[0.72, 0.14, 0.13], [0.14, 0.87, 0.86], [0.13, 0.86, 0.87]]","[[0.76, 28.18, 28.58], [24.51, 0.76, 1.24], [24.87, 1.27, 0.76]]","[0.72, 0.87, 0.87]",0.01,0.0,0.22,0.63,0.3,custom,0.13,0.5,0.49,0.72,0.87,0.87,0.14,0.13,0.86,26.345,26.725,1.255,83.20372613896666,13.300125713381401,83.37340150699677,3.220360712733594,84.28813333333333,2.917950978663375,30.799906072042322,30.884120510581372,5.063238555361951,83.62175365976559,6.479479134926123,22.24908837932855,74.89142857142858,79.98249999999999,3178.0,53.26042007551919,29.7896551724138,1832.0,65.7088537117904,30.33417508417508,4268.0,80.45892572633552,3.9970108695652176,9278.0,66.47606650454837,21.37361370871803,0.05682913254894696,0.04582991363176881,0.3983538653194095,0.4296302694226475,0.008612285734192768,0.009016434034742987,0.47301462452261206,0.008837565755863742,"[[0.4372331709165063, 0, 0], [0, 0.7633186615377029, 0.6208406414432472], [0, 0.6091195986405568, 0.772887708425557]]",0.0,0.0,0.6149801200419021,0.2049933733473007,0.5275597237933993,0.48079361704709,0.002641853873469838,0.23354807417703108,0.2446036889965891,69.60814882760808,68.09888968854465,0.4890413889886887,0.014692292406497836,0.01534065128521539,152.44079420404046,2056.193304697468,72.0,21.0,0.6398582718089386,0.07413738477592668,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-3/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7wbh_0.pdb,0.0,1.0,9.290714112124824,32.24161500602061,92.23885974976326,0.0035267585336097806
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-4/model.cif,7wbh_7wbh,1,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-4/confidences.json,"[0.12, 0.49, 0.49]","[[0.72, 0.12, 0.12], [0.12, 0.87, 0.86], [0.12, 0.86, 0.88]]","[[0.76, 30.41, 30.37], [29.92, 0.76, 1.18], [29.93, 1.21, 0.76]]","[0.72, 0.87, 0.88]",0.0,0.0,0.21,0.62,0.29,custom,0.12,0.49,0.49,0.72,0.87,0.88,0.12,0.12,0.86,30.165,30.15,1.1949999999999998,83.15719266989055,13.314078415081655,83.27996770721205,3.245900333188468,84.27224242424244,2.7894551225533415,31.22388550055599,31.139593281432894,4.8404680817361,83.56980093378168,6.449811290274488,22.401315621241665,74.86428571428571,79.64,2273.0,66.68644742630885,30.997782705099777,1433.0,69.78263433356594,30.938505747126438,4063.0,80.78880753138075,3.8511961722488044,7769.0,72.41929643041851,21.92916154149167,0.1057808000696605,0.048204327853181295,0.37448331233843835,0.4172720039152435,0.009458705910264351,0.009203564832908065,0.4424990645491301,0.009293315727730716,"[[0.4399081560995589, 0, 0], [0, 0.7685073055968301, 0.6338081492637215], [0, 0.6254105815010966, 0.778100314216075]]",0.0,0.0,0.6296093653824091,0.20986978846080304,0.5269511491148864,0.4840568696165299,0.001669697856694067,0.23796172941811855,0.24442544234171726,69.08630201077223,68.09888968854465,0.4928027131903716,0.014911766328842935,0.01534065128521539,85.45428479362977,1767.4797762797311,82.0,25.0,0.687583644365342,0.04834809763622738,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-1_sample-4/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7wbh_0.pdb,0.0,1.0,8.821067655397773,47.77578076093166,128.46871736829775,0.0017811232222874425
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-0/model.cif,7wbh_7wbh,2,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-0/confidences.json,"[0.13, 0.5, 0.5]","[[0.71, 0.14, 0.13], [0.14, 0.87, 0.86], [0.13, 0.86, 0.87]]","[[0.76, 28.7, 29.1], [27.24, 0.76, 1.17], [26.74, 1.24, 0.76]]","[0.71, 0.87, 0.87]",0.0,0.0,0.22,0.62,0.3,custom,0.13,0.5,0.5,0.71,0.87,0.87,0.14,0.13,0.86,27.97,27.92,1.205,83.01828200559939,13.341526858748002,83.8734337997847,3.2032015065913373,85.20215757575757,2.8847822253570796,30.85552026822118,30.887428698835024,4.944725170283542,84.03129112704721,6.476503530232139,22.229224712446584,77.10428571428572,81.39,2909.0,67.10669474046064,30.361517857142854,1636.0,74.41098716381418,30.413194444444443,4171.0,82.33247063054425,3.8532051282051287,8716.0,74.61671751160635,21.542639143264143,0.12427623638244638,0.08502080611168274,0.4036894519093496,0.4905917662611819,0.009360229348131275,0.009406371362299194,0.5522037246684447,0.009383988601840343,"[[0.4370198916849907, 0, 0], [0, 0.7650437623274161, 0.6314978340553149], [0, 0.6084901109503136, 0.7712131229431124]]",0.0,0.0,0.6199939725028143,0.2066646575009381,0.5341972499205564,0.4827374131513471,0.0022786767288240834,0.24003915964353056,0.24041957677899248,65.3945936823128,68.09888968854465,0.5202495777230111,0.01661414953974457,0.01534065128521539,403.29674906807645,1982.1078013193794,73.0,14.0,0.7204375289901436,0.20346862506651966,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-0/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7wbh_0.pdb,0.0,1.0,8.766508934964024,11.622760539434282,33.467929640532745,0.025659125927086194
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-1/model.cif,7wbh_7wbh,2,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-1/confidences.json,"[0.13, 0.49, 0.49]","[[0.71, 0.13, 0.12], [0.13, 0.87, 0.85], [0.12, 0.85, 0.87]]","[[0.76, 28.49, 29.74], [26.54, 0.76, 1.27], [27.58, 1.27, 0.76]]","[0.71, 0.87, 0.87]",0.0,0.0,0.21,0.62,0.3,custom,0.13,0.49,0.49,0.71,0.87,0.87,0.13,0.12,0.85,27.515,28.659999999999997,1.27,82.93322092135404,13.461875908726745,83.41264800861141,3.3735984354628417,84.45316363636361,2.8625198377711163,31.04340945850322,31.065584994704672,5.164565182955806,83.59967752210969,6.565998060653567,22.42451987872123,73.41571428571429,79.8125,3166.0,57.73709728363866,30.40395220588235,1119.0,69.1074218051832,30.702434782608698,4225.0,81.35662485207101,4.290909090909091,8510.0,69.40038131363094,21.799098693133384,0.06284529910551187,0.05890039038987409,0.4061654956386058,0.45215531095061645,0.008718571648484016,0.00927001715743972,0.4605533814204973,0.008757588640312196,"[[0.43624477418886515, 0, 0], [0, 0.7629624791620014, 0.6159580284296408], [0, 0.6018633124363714, 0.772948435434112]]",0.0,0.0,0.6089106704330061,0.2029702234776687,0.555931998220185,0.49236697717777633,0.002113338541028703,0.2644370245084045,0.22581661412834317,56.3018890500557,68.09888968854465,0.5939854052212749,0.022284576467874857,0.01534065128521539,226.848856263244,2040.064856706128,75.0,28.0,0.6421309551267246,0.11119688450959951,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-1/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7wbh_0.pdb,0.0,1.0,9.254526253638153,38.69841655108289,109.885611475487,0.0024827018251458084
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-2/model.cif,7wbh_7wbh,2,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-2/confidences.json,"[0.14, 0.5, 0.5]","[[0.72, 0.14, 0.13], [0.14, 0.87, 0.86], [0.13, 0.86, 0.87]]","[[0.76, 28.09, 29.37], [25.19, 0.76, 1.21], [27.41, 1.27, 0.76]]","[0.72, 0.87, 0.87]",0.0,0.0,0.21,0.62,0.3,custom,0.14,0.5,0.5,0.72,0.87,0.87,0.14,0.13,0.86,26.64,28.39,1.24,83.1924408246373,13.292185691819231,84.19698600645856,3.2508981602201943,84.92980606060605,2.860483159936519,31.045578225561883,31.007313130562412,4.943259939806748,84.10641096390064,6.467855670658648,22.332050431977013,76.5342857142857,81.155,1935.0,66.7496330749354,30.475199999999997,2140.0,75.56525233644861,30.43114035087719,4215.0,81.85380782918149,3.9998257839721254,8290.0,74.72289774685517,21.63538871161644,0.08263062941753589,0.19529715722347274,0.41686623394721645,0.5529401070324941,0.009330982034377305,0.009547796537451685,0.5161096253885175,0.009446217046796605,"[[0.4376017290912441, 0, 0], [0, 0.7635178730347079, 0.6302310672575746], [0, 0.6154100794478774, 0.7725369277303027]]",0.0,0.0,0.622820573352726,0.207606857784242,0.5392006662432541,0.49785782645924964,0.0023460831848736135,0.22962594093864352,0.2658858023357325,87.34841169240953,68.09888968854465,0.3780371510626396,0.009380686401864943,0.01534065128521539,42.04772959652689,1937.7290506902775,76.0,16.0,0.6702916835519627,0.02169948867802143,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-2/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7wbh_0.pdb,0.0,1.0,8.566911641989785,55.22305033427537,150.42120549462865,0.0013067501545441895
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-3/model.cif,7wbh_7wbh,2,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-3/confidences.json,"[0.12, 0.49, 0.49]","[[0.72, 0.12, 0.12], [0.12, 0.87, 0.86], [0.12, 0.86, 0.87]]","[[0.76, 30.19, 30.14], [30.18, 0.76, 1.21], [29.98, 1.28, 0.76]]","[0.72, 0.87, 0.87]",0.0,0.0,0.21,0.62,0.29,custom,0.12,0.49,0.49,0.72,0.87,0.87,0.12,0.12,0.86,30.185000000000002,30.060000000000002,1.245,82.76489564774752,13.380372689237705,83.24147470398277,3.300354918151528,84.52415757575757,2.899867748192559,31.2429688816255,31.197208803255236,5.06298115000792,83.51017597582928,6.526865118527264,22.501052944962883,74.84857142857143,80.2825,5101.0,64.1960654773574,31.000479511769832,2026.0,73.16016288252715,30.680823529411764,4148.0,81.3339030858245,4.04051282051282,11275.0,72.89671048190301,21.907271953898135,0.17063641083918699,0.1093454767044533,0.38431281675814705,0.4811673948278371,0.009118859159337125,0.00942579412524151,0.4800614631795953,0.009137508068968406,"[[0.4336424145862225, 0, 0], [0, 0.7642042778893102, 0.6261070264850864], [0, 0.6004138162307177, 0.7703658787558064]]",0.0,0.0,0.613260421357902,0.204420140452634,0.48800111761860926,0.44131177525722376,0.0039273444931496254,0.23580717340377774,0.20157725736029636,65.61863113232789,68.09888968854465,0.5185421140770042,0.016502763007307505,0.01534065128521539,1618.0482465254559,2445.608235249299,107.0,44.0,0.6757222725994316,0.6616138362653642,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-3/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7wbh_0.pdb,0.0,1.0,8.214777416801207,42.56451812716052,120.34276798894996,0.0020681387908708594
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-4/model.cif,7wbh_7wbh,2,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-4/confidences.json,"[0.13, 0.5, 0.49]","[[0.72, 0.14, 0.13], [0.14, 0.87, 0.86], [0.13, 0.86, 0.87]]","[[0.76, 28.6, 29.09], [26.48, 0.76, 1.28], [26.35, 1.27, 0.76]]","[0.72, 0.87, 0.87]",0.0,0.0,0.21,0.63,0.3,custom,0.13,0.5,0.49,0.72,0.87,0.87,0.14,0.13,0.86,27.54,27.72,1.275,83.10415754644947,13.202503783270524,83.57342303552205,3.2609590033318847,84.8303393939394,2.892884852759655,30.958317889274518,31.048364021478605,5.087315856169808,83.83597332530364,6.452115879787354,22.36466592230764,75.22142857142856,80.6075,3300.0,52.74533030303031,29.916498316498313,1986.0,67.37501510574018,30.51625310173697,4153.0,81.90135685046954,4.102921884317233,9439.0,67.34056741974668,21.511891100850836,0.05352095624492326,0.06589116748088691,0.4082862083505207,0.4585931108479029,0.008544923136637449,0.00896911688721708,0.5009149031836617,0.008769657741954918,"[[0.430632920815406, 0, 0], [0, 0.7636018594070667, 0.619431425064167], [0, 0.6037867824409069, 0.7710284219498574]]",0.0,0.0,0.611609103752537,0.20386970125084566,0.5369574361655379,0.4842019824174325,0.0021616379917683524,0.23730111045067082,0.24473923397499336,69.66476729668804,68.09888968854465,0.4886350626521956,0.014668770624505336,0.01534065128521539,287.84664985646737,2184.3681207556597,80.0,33.0,0.6881389770276942,0.13177570534992508,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/native/7wbh_7wbh/seed-2_sample-4/model.cif,/home/cseomoon/project/ABAG/DB/AbNb_structure/original_pdb/renum_fv_7wbh_0.pdb,0.0,1.0,9.32643546904026,32.86901892630056,91.56101976687602,0.003540949665506565
