fpr,tpr
0.0,0.0
0.0,0.0015923566878980893
0.0,0.8375796178343949
0.000980392156862745,0.8375796178343949
0.000980392156862745,0.8455414012738853
0.00196078431372549,0.8455414012738853
0.00196078431372549,0.8471337579617835
0.0058823529411764705,0.8471337579617835
0.0058823529411764705,0.8503184713375797
0.008823529411764706,0.8503184713375797
0.008823529411764706,0.8519108280254777
0.014705882352941176,0.8519108280254777
0.014705882352941176,0.8535031847133758
0.06666666666666667,0.8535031847133758
0.06666666666666667,0.8550955414012739
0.07745098039215687,0.8550955414012739
0.07745098039215687,0.856687898089172
0.0784313725490196,0.856687898089172
0.0784313725490196,0.85828025477707
0.11470588235294117,0.85828025477707
0.11470588235294117,0.8598726114649682
0.11960784313725491,0.8598726114649682
0.11960784313725491,0.8614649681528662
0.1284313725490196,0.8614649681528662
0.1284313725490196,0.8646496815286624
0.1303921568627451,0.8646496815286624
0.1303921568627451,0.8662420382165605
0.1392156862745098,0.8662420382165605
0.1392156862745098,0.8678343949044586
0.15098039215686274,0.8678343949044586
0.15098039215686274,0.8710191082802548
0.1627450980392157,0.8710191082802548
0.1627450980392157,0.8726114649681529
0.16568627450980392,0.8726114649681529
0.16568627450980392,0.8742038216560509
0.1696078431372549,0.8742038216560509
0.1696078431372549,0.8757961783439491
0.1784313725490196,0.8757961783439491
0.1784313725490196,0.8789808917197452
0.19215686274509805,0.8789808917197452
0.19215686274509805,0.8805732484076433
0.19607843137254902,0.8805732484076433
0.19607843137254902,0.8821656050955414
0.20098039215686275,0.8821656050955414
0.20098039215686275,0.8837579617834395
0.21470588235294116,0.8837579617834395
0.21470588235294116,0.8853503184713376
0.22058823529411764,0.8853503184713376
0.22058823529411764,0.8869426751592356
0.22254901960784312,0.8869426751592356
0.22254901960784312,0.8885350318471338
0.2411764705882353,0.8885350318471338
0.2411764705882353,0.8901273885350318
0.24803921568627452,0.8901273885350318
0.24803921568627452,0.89171974522293
0.2607843137254902,0.89171974522293
0.2607843137254902,0.893312101910828
0.2627450980392157,0.893312101910828
0.2627450980392157,0.8949044585987261
0.2735294117647059,0.8949044585987261
0.2735294117647059,0.8964968152866242
0.2754901960784314,0.8964968152866242
0.2754901960784314,0.8980891719745223
0.30980392156862746,0.8980891719745223
0.30980392156862746,0.8996815286624203
0.34509803921568627,0.8996815286624203
0.34509803921568627,0.9028662420382165
0.35490196078431374,0.9028662420382165
0.35490196078431374,0.9060509554140127
0.3607843137254902,0.9060509554140127
0.3607843137254902,0.9076433121019108
0.36176470588235293,0.9076433121019108
0.36176470588235293,0.9092356687898089
0.36666666666666664,0.9092356687898089
0.36666666666666664,0.910828025477707
0.3911764705882353,0.910828025477707
0.3911764705882353,0.9124203821656051
0.39215686274509803,0.9124203821656051
0.39215686274509803,0.9140127388535032
0.3941176470588235,0.9140127388535032
0.3941176470588235,0.9156050955414012
0.40784313725490196,0.9156050955414012
0.40784313725490196,0.9171974522292994
0.4235294117647059,0.9171974522292994
0.4235294117647059,0.9219745222929936
0.4264705882352941,0.9219745222929936
0.4264705882352941,0.9235668789808917
0.4294117647058823,0.9235668789808917
0.4294117647058823,0.9251592356687898
0.43333333333333335,0.9251592356687898
0.43333333333333335,0.9267515923566879
0.4343137254901961,0.9267515923566879
0.4343137254901961,0.928343949044586
0.4362745098039216,0.928343949044586
0.4362745098039216,0.9299363057324841
0.44901960784313727,0.9299363057324841
0.44901960784313727,0.9315286624203821
0.4549019607843137,0.9315286624203821
0.4549019607843137,0.9331210191082803
0.45784313725490194,0.9331210191082803
0.45784313725490194,0.9347133757961783
0.4696078431372549,0.9347133757961783
0.4696078431372549,0.9363057324840764
0.4823529411764706,0.9363057324840764
0.4823529411764706,0.9378980891719745
0.48627450980392156,0.9378980891719745
0.48627450980392156,0.9394904458598726
0.4970588235294118,0.9394904458598726
0.4970588235294118,0.9410828025477707
0.5029411764705882,0.9410828025477707
0.5029411764705882,0.9426751592356688
0.5088235294117647,0.9426751592356688
0.5088235294117647,0.9442675159235668
0.5127450980392156,0.9442675159235668
0.5127450980392156,0.945859872611465
0.5196078431372549,0.945859872611465
0.5196078431372549,0.947452229299363
0.5205882352941177,0.947452229299363
0.5205882352941177,0.9490445859872612
0.5225490196078432,0.9490445859872612
0.5225490196078432,0.9506369426751592
0.5235294117647059,0.9506369426751592
0.5235294117647059,0.9522292993630573
0.5333333333333333,0.9522292993630573
0.5333333333333333,0.9538216560509554
0.5411764705882353,0.9538216560509554
0.5411764705882353,0.9554140127388535
0.5529411764705883,0.9554140127388535
0.5529411764705883,0.9570063694267515
0.5549019607843138,0.9570063694267515
0.5549019607843138,0.9585987261146497
0.5568627450980392,0.9585987261146497
0.5568627450980392,0.9601910828025477
0.5598039215686275,0.9601910828025477
0.5598039215686275,0.9633757961783439
0.5647058823529412,0.9633757961783439
0.5647058823529412,0.964968152866242
0.5745098039215686,0.964968152866242
0.5745098039215686,0.9681528662420382
0.5794117647058824,0.9681528662420382
0.5794117647058824,0.9697452229299363
0.5823529411764706,0.9697452229299363
0.5823529411764706,0.9713375796178344
0.5882352941176471,0.9713375796178344
0.5882352941176471,0.9729299363057324
0.6009803921568627,0.9729299363057324
0.6009803921568627,0.9745222929936306
0.6029411764705882,0.9745222929936306
0.6029411764705882,0.9761146496815286
0.6049019607843137,0.9761146496815286
0.6049019607843137,0.9777070063694268
0.6186274509803922,0.9777070063694268
0.6186274509803922,0.9792993630573248
0.6205882352941177,0.9792993630573248
0.6205882352941177,0.9808917197452229
0.6215686274509804,0.9808917197452229
0.6215686274509804,0.982484076433121
0.6333333333333333,0.982484076433121
0.6333333333333333,0.9840764331210191
0.653921568627451,0.9840764331210191
0.653921568627451,0.9856687898089171
0.6676470588235294,0.9856687898089171
0.6676470588235294,0.9872611464968153
0.6725490196078432,0.9872611464968153
0.6725490196078432,0.9888535031847133
0.6882352941176471,0.9888535031847133
0.6882352941176471,0.9904458598726115
0.6901960784313725,0.9904458598726115
0.6901960784313725,0.9920382165605095
0.703921568627451,0.9920382165605095
0.703921568627451,0.9936305732484076
0.7225490196078431,0.9936305732484076
0.7225490196078431,0.9968152866242038
0.746078431372549,0.9968152866242038
0.746078431372549,0.9984076433121019
0.7990196078431373,0.9984076433121019
0.8009803921568628,0.9984076433121019
0.8254901960784313,0.9984076433121019
0.8274509803921568,0.9984076433121019
0.8284313725490197,0.9984076433121019
0.8303921568627451,0.9984076433121019
0.8313725490196079,0.9984076433121019
0.8333333333333334,0.9984076433121019
0.842156862745098,0.9984076433121019
0.842156862745098,1.0
0.8558823529411764,1.0
0.8578431372549019,1.0
0.8637254901960785,1.0
0.865686274509804,1.0
0.8696078431372549,1.0
0.8715686274509804,1.0
0.8735294117647059,1.0
0.8754901960784314,1.0
0.8813725490196078,1.0
0.8833333333333333,1.0
0.8852941176470588,1.0
0.8892156862745098,1.0
0.8970588235294118,1.0
0.8990196078431373,1.0
0.9117647058823529,1.0
0.9156862745098039,1.0
0.9274509803921569,1.0
0.9294117647058824,1.0
0.9303921568627451,1.0
0.9343137254901961,1.0
0.9352941176470588,1.0
0.9372549019607843,1.0
0.9392156862745098,1.0
0.9450980392156862,1.0
0.9480392156862745,1.0
0.9519607843137254,1.0
0.9568627450980393,1.0
0.9647058823529412,1.0
0.9676470588235294,1.0
0.9715686274509804,1.0
0.9764705882352941,1.0
0.9784313725490196,1.0
0.9803921568627451,1.0
0.9901960784313726,1.0
1.0,1.0
