pdb,query,seed,sample,data_file,chain_iptm,chain_pair_iptm,chain_pair_pae_min,chain_ptm,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,format,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,plddt_H3,plddt_L3,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS,LIS_AH,LIS_AL,LIS_HL,avg_LIS,piTM,pIS,piTM_A,piTM_H,piTM_L,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-1_sample-0/model.cif,8ez3_7t01,1,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-1_sample-0/confidences.json,"[0.11, 0.49, 0.49]","[[0.86, 0.11, 0.11], [0.11, 0.88, 0.87], [0.11, 0.87, 0.88]]","[[0.76, 21.64, 25.29], [14.69, 0.76, 1.18], [14.61, 1.08, 0.76]]","[0.86, 0.88, 0.88]",0.0,0.0,0.43,0.56,0.46,custom,0.11,0.49,0.49,0.86,0.88,0.88,0.11,0.11,0.87,18.165,19.95,1.13,81.264335839599,5.667524875621891,84.61407216494845,3.578262028521924,87.71603427172583,3.25981162981163,27.050669417141936,27.18372999865537,5.00654801142606,84.53148075875777,4.168532844651815,19.746982475741124,88.93142857142857,72.9075,2501.0,67.11100359856057,27.297513513513515,932.0,69.87695278969957,27.552403846153847,4851.0,81.6607400535972,3.957608695652174,8284.0,72.88289881395245,19.60250868510651,0.0985185731580858,0.03395884010107667,0.3235331193356969,0.393607250760096,0.009903603269442621,0.010025211466414516,0.3229706640029332,0.0101125385511322,"[[0.6529393972977218, 0, 0], [0, 0.7421315994144021, 0.6276641550053821], [0, 0.6546657851068243, 0.7769621929231463]]",0.0,0.0,0.6411649700561032,0.21372165668536772,0.5420954158891031,0.5097667991082981,0.004000167045434715,0.2629521149983953,0.24281451706446805,47.831664559840625,43.26498553112622,0.4499956186069131,0.030612874390422457,0.03716355461710111,62.70279184389722,1538.1112433690619,66.0,11.0,0.6972960203601961,0.04076609680490581
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-1_sample-1/model.cif,8ez3_7t01,1,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-1_sample-1/confidences.json,"[0.12, 0.49, 0.49]","[[0.86, 0.12, 0.11], [0.12, 0.88, 0.87], [0.11, 0.87, 0.88]]","[[0.76, 22.81, 26.7], [14.02, 0.76, 1.17], [14.69, 1.1, 0.76]]","[0.86, 0.88, 0.88]",0.0,0.0,0.43,0.57,0.46,custom,0.12,0.49,0.49,0.86,0.88,0.88,0.12,0.11,0.87,18.415,20.695,1.135,81.05854010025062,5.665238805970149,84.64761855670103,3.6196388111422095,87.21095471236231,3.268058968058968,26.79384985640901,27.61982206086684,5.032194389511463,84.305704456438,4.1843121950571085,19.815288768929104,89.40142857142857,73.05,3033.0,65.01802176063303,26.7521645021645,1739.0,63.6828349626222,29.237333333333336,5130.0,80.62007017543858,4.3424743892829,9902.0,69.7736422995646,20.110657408260245,0.13021986707391212,0.07372107607663772,0.3406741394340192,0.4237677327628999,0.010275084459971932,0.008581354057895889,0.3193729068926798,0.009303684036053736,"[[0.6517759562841531, 0, 0], [0, 0.7473822864785095, 0.6298930259126552], [0, 0.6537341755699395, 0.7765136140706916]]",0.0,0.0,0.6418136007412973,0.2139378669137658,0.5480691158352026,0.5041152594972093,0.004648702339391446,0.22212165505226866,0.27734490210554913,38.91385785518018,43.26498553112622,0.5527990378892575,0.04553939762394258,0.03716355461710111,123.4509103908789,2200.379336920397,82.0,32.0,0.6931220506057638,0.056104376331609314
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-1_sample-2/model.cif,8ez3_7t01,1,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-1_sample-2/confidences.json,"[0.09, 0.48, 0.48]","[[0.86, 0.09, 0.09], [0.09, 0.88, 0.87], [0.09, 0.87, 0.88]]","[[0.76, 24.8, 27.59], [15.52, 0.76, 1.19], [15.69, 1.11, 0.76]]","[0.86, 0.88, 0.88]",0.0,0.0,0.42,0.56,0.45,custom,0.09,0.48,0.48,0.86,0.88,0.88,0.09,0.09,0.87,20.16,21.64,1.15,80.44272556390978,5.79631592039801,84.31337113402061,3.6074503531920565,87.12829865361078,3.273857493857494,28.22147999838207,28.30780780780781,5.033468834688348,83.9614651171804,4.2258745891491865,20.520918880292744,88.31714285714284,72.14875,2693.0,62.086351652432235,29.18901098901099,1316.0,60.629726443768995,29.76439393939394,4822.0,80.83097158855247,4.17306052855925,8831.0,67.84901656158456,21.042155152321392,0.067006893157389,0.031885857859368476,0.3284748553177899,0.3414724433348999,0.009615636062343872,0.008865339283927619,0.31495632669283424,0.009159811336955048,"[[0.6540797322653821, 0, 0], [0, 0.7417697452812901, 0.622894594385585], [0, 0.6498627511912161, 0.7761427002365664]]",0.0,0.0,0.6363786727884005,0.21212622426280017,0.5466748778403394,0.49836723322210363,0.0024919150819995694,0.22606684777942632,0.2698084703606778,56.562435235921605,43.26498553112622,0.3691179139617137,0.02208427182186885,0.03716355461710111,227.41253011587924,1795.9254937375665,72.0,18.0,0.7332036171111785,0.1266269290729888
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-1_sample-3/model.cif,8ez3_7t01,1,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-1_sample-3/confidences.json,"[0.1, 0.49, 0.48]","[[0.86, 0.1, 0.1], [0.1, 0.87, 0.87], [0.1, 0.87, 0.88]]","[[0.76, 23.25, 25.11], [14.5, 0.76, 1.17], [14.1, 1.13, 0.76]]","[0.86, 0.87, 0.88]",0.0,0.0,0.42,0.56,0.45,custom,0.1,0.49,0.48,0.86,0.87,0.88,0.1,0.1,0.87,18.875,19.605,1.15,81.27055764411027,5.572462686567164,83.65925773195877,3.9771024923363987,87.11665850673194,3.2434971334971334,27.456528333940057,27.75555331450854,5.220153079909178,84.015491294267,4.264354104133566,20.144078242785923,86.14571428571428,71.83625,3012.0,65.71573041168658,27.559759999999997,556.0,69.62177158273381,28.248161764705884,4959.0,79.40270820729987,4.596752136752136,8527.0,71.58007006724009,20.134891300486007,0.12430433702511953,0.028387427578716207,0.30415181569448185,0.3425591115291984,0.009838867968146738,0.01007264532946515,0.25137986783937555,0.009977960788671334,"[[0.6561292978921123, 0, 0], [0, 0.7384428138830654, 0.6320612255720838], [0, 0.646418759557318, 0.7776074224249591]]",0.0,0.0,0.6392399925647009,0.21307999752156695,0.5131817340095078,0.48514632015833836,0.004230658708253654,0.2672069834643649,0.21370867798571982,49.447254586511974,43.26498553112622,0.43361285340159855,0.028701603197143537,0.03716355461710111,105.43925467129225,1703.496114499883,74.0,16.0,0.6900114778046011,0.06189579992217792
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-1_sample-4/model.cif,8ez3_7t01,1,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-1_sample-4/confidences.json,"[0.09, 0.48, 0.48]","[[0.86, 0.09, 0.09], [0.09, 0.88, 0.87], [0.09, 0.87, 0.88]]","[[0.76, 24.33, 26.18], [17.17, 0.76, 1.16], [17.5, 1.11, 0.76]]","[0.86, 0.88, 0.88]",0.0,0.0,0.42,0.56,0.45,custom,0.09,0.48,0.48,0.86,0.88,0.88,0.09,0.09,0.87,20.75,21.84,1.135,81.3187656641604,5.561226368159204,84.95745360824742,3.468932427029188,87.49253365973071,3.226707616707617,28.081741698013996,28.133198870512306,4.961356478429649,84.58958431071284,4.08562213729867,20.392099015651983,89.21000000000001,71.845,2022.0,63.79760138476756,28.280875,496.0,71.21077620967742,28.933684210526312,5063.0,80.99708868259926,4.0316645807259075,7581.0,72.00182209234809,20.41540793041741,0.053236084916792006,0.026275968841141972,0.33398172357788375,0.3736633153812049,0.009545295413219884,0.009374271655472707,0.356094045223878,0.009656346532991366,"[[0.6571903275987445, 0, 0], [0, 0.7436275179242061, 0.6293668514526229], [0, 0.6552660321423, 0.7754127358490567]]",0.0,0.0,0.6423164417974614,0.2141054805991538,0.5732804262840286,0.5191810383720294,0.0008588165675182016,0.26246368632923633,0.25585853547527493,52.45277608995362,43.26498553112622,0.40488798391288716,0.02558841200153216,0.03716355461710111,7.600957102537905,1433.6563749307222,54.0,9.0,0.6201323551810067,0.005301798419377308
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-2_sample-0/model.cif,8ez3_7t01,2,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-2_sample-0/confidences.json,"[0.11, 0.48, 0.48]","[[0.86, 0.11, 0.11], [0.11, 0.86, 0.85], [0.11, 0.85, 0.86]]","[[0.76, 22.52, 24.58], [15.13, 0.76, 1.25], [15.31, 1.22, 0.76]]","[0.86, 0.86, 0.86]",0.0,0.0,0.42,0.56,0.45,custom,0.11,0.48,0.48,0.86,0.86,0.86,0.11,0.11,0.85,18.825,19.945,1.2349999999999999,81.57869674185463,5.513883084577114,82.54584536082474,4.042576302812208,86.16258261933903,3.5563390663390666,26.67567245075436,27.076560889247457,5.591730755145389,83.42904157400613,4.370932817909463,19.78132136504907,84.94000000000001,70.0025,2616.0,63.70440366972477,26.01062717770035,441.0,60.776655328798185,26.694444444444443,4857.0,78.07467881408276,5.1329070758738276,7914.0,67.51857927086857,19.279326232672872,0.10043522079060906,0.020783770846643273,0.2726142454794948,0.2912894455111502,0.01016804227047775,0.009603540515997645,0.23504983991017528,0.01020999534853427,"[[0.6538100261201526, 0, 0], [0, 0.7281432135030539, 0.6017744080872572], [0, 0.6221480408280471, 0.7611750630079576]]",0.0,0.0,0.6119612244576522,0.2039870748192174,0.5132691228461387,0.4663332777369623,0.002605196367116355,0.2556502385636029,0.208077842806243,39.15926330958293,43.26498553112622,0.549688777309406,0.044996010686254,0.03716355461710111,63.58457985426469,1581.6279332169997,68.0,14.0,0.6285226891944715,0.0402019833608622
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-2_sample-1/model.cif,8ez3_7t01,2,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-2_sample-1/confidences.json,"[0.12, 0.49, 0.49]","[[0.86, 0.12, 0.12], [0.12, 0.86, 0.85], [0.12, 0.85, 0.87]]","[[0.76, 21.6, 23.15], [13.63, 0.76, 1.23], [13.58, 1.23, 0.76]]","[0.86, 0.86, 0.87]",0.0,0.0,0.43,0.57,0.46,custom,0.12,0.49,0.49,0.86,0.86,0.87,0.12,0.12,0.85,17.615000000000002,18.365,1.23,81.62001879699248,5.481766169154229,82.87361855670103,3.951386112221778,86.03235006119951,3.4964209664209664,26.29993123811835,26.31686387880418,5.502292536438878,83.50866247163101,4.309857749265658,19.37302921778714,85.71285714285715,69.02250000000001,2856.0,63.10758578431373,25.846434108527134,828.0,65.10600241545893,26.30717703349282,4791.0,77.73317887706116,4.975052410901467,8475.0,68.6489223589446,19.04288785097381,0.08683985259355256,0.03317234205090687,0.26985826710224203,0.33339054038605304,0.010526044509589789,0.01035910006349004,0.2770176977881261,0.010628184228418902,"[[0.6539499640912355, 0, 0], [0, 0.7322270666201605, 0.6083924114492061], [0, 0.6267385012515645, 0.7635315070816724]]",0.0,0.0,0.6175654563503853,0.2058551521167951,0.5135627020635738,0.46980556404580787,0.0037477597610705736,0.23647478200448496,0.22958302228025232,35.77689340705014,43.26498553112622,0.5938930780368263,0.05343001854531968,0.03716355461710111,86.37190732616835,1912.383239666475,73.0,22.0,0.6828011506413262,0.04516453895571259
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-2_sample-2/model.cif,8ez3_7t01,2,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-2_sample-2/confidences.json,"[0.12, 0.49, 0.49]","[[0.86, 0.12, 0.12], [0.12, 0.87, 0.85], [0.12, 0.85, 0.87]]","[[0.76, 22.11, 22.54], [13.74, 0.76, 1.22], [13.65, 1.2, 0.76]]","[0.86, 0.87, 0.87]",0.0,0.0,0.44,0.57,0.46,custom,0.12,0.49,0.49,0.86,0.87,0.87,0.12,0.12,0.85,17.925,18.095,1.21,81.5733709273183,5.489047263681592,82.83061855670103,3.933626549380248,86.108788249694,3.4707043407043403,26.261956477773733,26.11251176549684,5.49567494323592,83.50425924457112,4.29779271792206,19.290047728835496,86.89428571428572,68.1425,2414.0,63.03206710853355,26.15124423963134,1253.0,68.92632881085395,25.851346153846155,4591.0,79.03383032019167,4.273449612403102,8258.0,70.33074207985972,18.758680001960197,0.06866725483294363,0.047477505472650325,0.287773635724997,0.3537236911836741,0.01022373024667627,0.010381070016346472,0.2567568426897017,0.010419683173507362,"[[0.6550912255759698, 0, 0], [0, 0.7328987979207278, 0.6065361159512118], [0, 0.6254292376634881, 0.7633622881355931]]",0.0,0.0,0.61598267680735,0.20532755893578333,0.547074022963426,0.49130252889404,0.003294585532205973,0.22734730370123815,0.26066063966059594,37.5880639289689,43.26498553112622,0.5698683921719377,0.048649511448469324,0.03716355461710111,57.50360020742983,1819.8652752729806,76.0,26.0,0.68514014872798,0.031597723737436696
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-2_sample-3/model.cif,8ez3_7t01,2,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-2_sample-3/confidences.json,"[0.11, 0.48, 0.48]","[[0.86, 0.11, 0.11], [0.11, 0.87, 0.85], [0.11, 0.85, 0.86]]","[[0.76, 21.3, 22.31], [15.22, 0.76, 1.25], [14.69, 1.19, 0.76]]","[0.86, 0.87, 0.86]",0.0,0.0,0.43,0.56,0.45,custom,0.11,0.48,0.48,0.86,0.87,0.86,0.11,0.11,0.85,18.26,18.5,1.22,81.68587092731829,5.441833333333333,83.0389793814433,3.868499266959883,85.93708690330477,3.5643734643734644,26.701797920964285,26.610871319080275,5.498033399252911,83.55397907068878,4.291568688222227,19.60356754643249,86.72142857142858,69.6625,1936.0,63.141342975206605,25.634876543209877,1342.0,66.6460953800298,26.19333333333333,4859.0,77.75727001440625,4.677369614512472,8137.0,69.18156945654755,18.83519316368523,0.0652731090601904,0.04592307646883538,0.2776617349490623,0.35439558680667277,0.01096415487075673,0.010197696414992023,0.2658749339049089,0.010643797635047502,"[[0.6555999582448305, 0, 0], [0, 0.7329140643071942, 0.6041508838383838], [0, 0.622297138377107, 0.7613131141505962]]",0.0,0.0,0.6132240111077454,0.2044080037025818,0.5339137856944469,0.4726343746460677,0.0030348049017951528,0.214343941858715,0.2552556278855576,44.218181335898024,43.26498553112622,0.4891055309131952,0.035635061369288075,0.03716355461710111,145.82928819540706,1537.2466770707938,66.0,20.0,0.7185044818117846,0.09486394758275433
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-2_sample-4/model.cif,8ez3_7t01,2,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/8ez3_7t01/seed-2_sample-4/confidences.json,"[0.09, 0.47, 0.47]","[[0.86, 0.09, 0.09], [0.09, 0.87, 0.85], [0.09, 0.85, 0.87]]","[[0.76, 25.9, 26.86], [16.59, 0.76, 1.21], [16.45, 1.19, 0.76]]","[0.86, 0.87, 0.87]",0.0,0.0,0.41,0.55,0.44,custom,0.09,0.47,0.47,0.86,0.87,0.87,0.09,0.09,0.85,21.244999999999997,21.655,1.2,80.57437969924813,5.5218184079601995,83.01884536082474,3.886985205917633,86.0915299877601,3.463357903357904,28.552835416413867,28.46350006723141,5.406994799677728,83.228251682611,4.290720505745246,20.807776761107668,86.41,69.625,2823.0,59.56207403471484,29.737103174603174,710.0,64.66239436619719,29.384027777777774,4595.0,79.76933079434168,4.74468085106383,8128.0,67.99793306508457,21.288603934481596,0.06236241047625844,0.02921013963249503,0.28274465779360625,0.33563519655598484,0.009405511453319724,0.009310044004528704,0.23314900953872117,0.00929977991234935,"[[0.6536862750470346, 0, 0], [0, 0.7352174968780352, 0.6105315038246195], [0, 0.6295450397601356, 0.7673583998189328]]",0.0,0.0,0.6200382717923776,0.20667942393079253,0.540911487774279,0.4919487553319919,0.0018018672884127283,0.23893472320227027,0.25121216484130887,60.47437392601854,43.26498553112622,0.33855235457410304,0.019373090015424484,0.03716355461710111,451.0077463185698,1677.0054915990763,56.0,26.0,0.6672500523631479,0.2689363562480168
