,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,mpdockq_AH,mpdockq_AL,mpdockq_HL,mpdockq,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_L,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pair_pae_AH,chain_pae_H,chain_pae_L,chain_pair_pae_AL,avg_pair_pae,avg_model_plddt,chain_pair_pae_HL,avg_internal_pae,del_G_B,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
0,-0.0005348669,0.0,0.018963017,-0.0049697165,0.0,-0.009862994,0.0043767234,0.012753112,0.026213842,0.03472305,0.0028611561,0.29614368,0.0,0.0,0.0,0.0,0.0118296025,0.026934791,0.0069136093,-0.053046897,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.16600806,0.023643097,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.012006652,0.06998565,0.64279175,-0.0062853205,0.48198855,0.036959145,0.21677239,-0.011549808,-0.06274457,-0.0028604409,0.07169596,1.5676166,-0.07765189,0.005495023,0.08945899,0.007591878,-0.012877847,0.08098922,0.0023331153,0.053676054,-0.034865268,-0.02262481,0.0145489285,0.0,0.022291914,0.038711645,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.0055108005,-0.020915704,0.06264377
1,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.009862994,0.010046502,0.012753112,-0.18492417,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,-0.065143526,0.026934791,0.0069136093,-0.053046897,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.107553646,0.026585668,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.012006652,0.070794776,0.64279175,0.0011678874,0.46087983,0.036959145,0.21971495,-0.011986953,-0.06274457,-0.012455223,0.07169596,1.5676166,-0.07765189,0.005495023,0.092183724,0.007591878,-0.012877847,0.077761374,0.0023331153,0.04930467,-0.034865268,-0.02262481,0.0032143067,0.0,0.020729382,0.036695067,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.0055108005,0.0016657112,0.038837776
2,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.009862994,0.010046502,0.012753112,-0.18086877,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,-0.065143526,0.026934791,0.0069136093,-0.045031715,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.107553646,0.023927622,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.01598002,0.070794776,0.62474215,0.076593906,0.46087983,0.06780407,0.21677239,-0.011986953,-0.06274457,-0.012455223,0.07169596,1.5152099,-0.07765189,0.005495023,0.08945899,0.007591878,-0.012877847,0.077761374,-0.011278038,0.046579927,-0.041666426,-0.02262481,0.01212465,0.0,0.020729382,0.036695067,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.0055108005,0.0016657112,0.03641349
3,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.009862994,0.0043767234,0.012753112,0.026213842,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,0.0118296025,0.026934791,0.0069136093,-0.053046897,0.002755914,0.016572747,-0.0060131154,0.120541506,0.028803594,0.16600806,0.023643097,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.012006652,0.070794776,0.64279175,-0.0062853205,0.48198855,0.036959145,0.21677239,-0.011549808,-0.06274457,-0.0028604409,0.07169596,1.5676166,-0.07765189,0.005495023,0.08945899,0.007591878,-0.012877847,0.08098922,0.0023331153,0.053676054,-0.034865268,-0.02262481,0.0145489285,0.0,0.022291914,0.038711645,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.01082178,0.0016657112,0.06264377
4,-0.0005348669,0.0,0.018963017,-0.0049697165,0.0,-0.001212832,0.0043767234,0.012753112,0.103936955,0.03472305,0.005037142,0.29614368,0.0,0.0,0.0,0.0,0.0118296025,0.026934791,0.0069136093,-0.053046897,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.16600806,0.026585668,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.012006652,0.06998565,0.64200276,0.0013158931,0.48198855,0.036959145,0.21971495,-0.011549808,-0.06274457,-0.0028604409,0.07169596,1.5676166,-0.07765189,0.005495023,0.092183724,0.007591878,-0.012877847,0.08779258,0.005633602,0.05640079,-0.033756584,-0.02262481,0.0032143067,0.0,0.022291914,0.038711645,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.0055108005,-0.020915704,0.06264377
5,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.009862994,0.0043767234,0.012753112,0.005097126,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,0.0118296025,0.026934791,0.0069136093,-0.045031715,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.16600806,0.023927622,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.01598002,0.070794776,0.62642205,0.07006173,0.48198855,0.06780407,0.21677239,-0.011549808,-0.06274457,-0.0028604409,0.07169596,1.5152099,-0.07765189,0.005495023,0.08945899,0.007591878,-0.012877847,0.08098922,-0.011278038,0.053676054,-0.041666426,-0.02262481,0.01212465,0.0,0.022291914,0.036695067,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.0055108005,0.0016657112,0.05188858
6,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.009862994,0.010046502,0.012753112,-0.18492417,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,-0.065143526,0.026934791,0.0069136093,-0.053046897,0.002755914,0.017991617,-0.0060131154,0.120541506,0.028165355,0.107553646,0.023643097,-0.0071669985,0.013340994,-0.015307541,0.013906987,0.0070367167,0.012006652,0.070794776,0.64279175,0.0011678874,0.46087983,0.036959145,0.21677239,-0.011986953,-0.06274457,-0.012455223,0.07169596,1.5676166,-0.07765189,0.005495023,0.08945899,0.007591878,-0.012877847,0.077761374,0.0023331153,0.046579927,-0.034865268,-0.02262481,0.0145489285,0.0,0.020729382,0.036695067,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.01082178,0.0016657112,0.039539646
7,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,0.03391159,0.010046502,0.01107053,-0.17439146,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,-0.065143526,0.026934791,0.0069136093,-0.045031715,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.107553646,0.023927622,-0.007868869,0.013340994,-0.015307541,-0.016457967,0.0070367167,0.01598002,0.068857156,0.58851796,0.052309263,0.46087983,0.06780407,0.21677239,-0.011986953,-0.06274457,-0.012455223,0.07169596,1.5224003,-0.07765189,0.005495023,0.08945899,0.007591878,-0.012877847,0.077761374,-0.006025484,0.046579927,-0.041666426,-0.02262481,0.01212465,0.0,0.020729382,0.036695067,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.0055108005,0.0016657112,0.03641349
8,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.001212832,0.0043767234,0.012753112,0.103936955,0.03472305,0.005037142,0.3135387,0.0,0.0,0.0,0.0,0.0118296025,0.026934791,0.0069136093,-0.053046897,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.16600806,0.023643097,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.012006652,0.070794776,0.64200276,0.0013158931,0.48198855,0.036959145,0.21677239,-0.011549808,-0.06274457,-0.0028604409,0.07169596,1.5676166,-0.07765189,0.005495023,0.08945899,0.007591878,-0.012877847,0.08779258,0.005633602,0.053676054,-0.033756584,-0.02262481,0.0145489285,0.0,0.022291914,0.038711645,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.0055108005,0.0016657112,0.06264377
9,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.009862994,0.0043767234,0.012753112,0.03026924,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,0.0118296025,0.026934791,0.0069136093,-0.045031715,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.16600806,0.026870193,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.01598002,0.070794776,0.62474215,0.069140695,0.48198855,0.06780407,0.21971495,-0.011549808,-0.06274457,-0.0028604409,0.07169596,1.5152099,-0.07765189,0.005495023,0.092183724,0.007591878,-0.012877847,0.08098922,-0.011278038,0.05640079,-0.041666426,-0.02262481,0.0007900283,0.0,0.022291914,0.038711645,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.0055108005,0.0016657112,0.06021948
10,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.009862994,0.0043767234,0.012753112,0.026213842,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,0.0118296025,0.026934791,0.0069136093,-0.053046897,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.16600806,0.023643097,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.012006652,0.070794776,0.64279175,-0.0062853205,0.48198855,0.036959145,0.21677239,-0.011549808,-0.06274457,-0.0028604409,0.07169596,1.5676166,-0.07765189,0.005495023,0.08945899,0.007591878,-0.012877847,0.08098922,0.0023331153,0.053676054,-0.034865268,-0.02262481,0.0145489285,0.0,0.022291914,0.038711645,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.0055108005,0.0016657112,0.06264377
11,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.009862994,0.010046502,0.012753112,-0.097722955,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,-0.065143526,0.026934791,0.0069136093,-0.053046897,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.12811603,0.023643097,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.012006652,0.070794776,0.64279175,0.0011678874,0.47196048,0.036959145,0.21677239,-0.011986953,-0.06274457,-0.012455223,0.07169596,1.5676166,-0.07765189,0.005495023,0.08945899,0.007591878,-0.012877847,0.07842969,0.0023331153,0.050496206,-0.034865268,-0.02262481,0.0145489285,0.0,0.020729382,0.036695067,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.0055108005,0.0016657112,0.038837776
12,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,0.03391159,0.010046502,0.01107053,-0.17439146,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,-0.065143526,0.026934791,0.0069136093,-0.045031715,0.002755914,0.016572747,-0.0060131154,0.120541506,0.028803594,0.107553646,0.026870193,-0.007868869,0.013340994,-0.015307541,-0.016457967,0.0070367167,0.01598002,0.068857156,0.58851796,0.052309263,0.46087983,0.06780407,0.21971495,-0.011986953,-0.06274457,-0.012455223,0.07169596,1.5224003,-0.07765189,0.005495023,0.092183724,0.007591878,-0.012877847,0.077761374,-0.006025484,0.04930467,-0.041666426,-0.02262481,0.0007900283,0.0,0.020729382,0.036695067,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.01082178,0.0016657112,0.03641349
13,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.011185264,0.010046502,0.012753112,-0.18227963,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,-0.065143526,0.026934791,0.0069136093,-0.053046897,0.0028811756,0.017991617,-0.0060131154,0.120541506,0.034754816,0.107553646,0.023643097,-0.007868869,0.013340994,-0.015307541,0.013906987,0.0070367167,0.012006652,0.070794776,0.64279175,0.0011678874,0.46087983,0.036959145,0.21677239,-0.011986953,-0.06274457,-0.012455223,0.07169596,1.5676166,-0.07765189,0.005495023,0.08945899,0.007591878,-0.012877847,0.077761374,0.0023331153,0.046579927,-0.034865268,-0.02262481,0.0145489285,0.0,0.020729382,0.036695067,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04457772,0.00033548265,-0.0007963107,0.0055108005,0.0016657112,0.038837776
14,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.001212832,0.0043767234,0.012753112,0.103936955,0.03472305,0.005037142,0.3135387,0.0,0.0,0.0,0.0,0.0118296025,0.026934791,0.0069136093,-0.053046897,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.16600806,0.026585668,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.010547403,0.070794776,0.64200276,0.004234388,0.48198855,0.036959145,0.21971495,-0.011549808,-0.06274457,-0.0028604409,0.07169596,1.5661573,-0.07765189,0.005495023,0.092183724,0.007591878,-0.012877847,0.08779258,0.005633602,0.05640079,-0.033756584,-0.02262481,0.0032143067,0.0,0.022291914,0.038711645,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04589999,0.00033548265,-0.0007963107,0.0055108005,0.0016657112,0.06264377
15,-0.0005348669,0.0,0.001166218,-0.0049697165,0.0,-0.009862994,0.0043767234,0.012753112,0.026213842,0.03472305,0.0028611561,0.3135387,0.0,0.0,0.0,0.0,0.0118296025,0.026934791,0.0069136093,-0.053046897,0.0028811756,0.016572747,-0.0060131154,0.120541506,0.03398931,0.16600806,0.023153752,-0.007868869,0.013340994,-0.015307541,-0.017892376,0.0070367167,0.010547403,0.070794776,0.64279175,-0.035405774,0.48198855,0.036959145,0.21971495,-0.011549808,-0.06274457,-0.0028604409,0.07169596,1.5661573,-0.07765189,0.005495023,0.092183724,0.007591878,-0.012877847,0.08098922,0.0023331153,0.05640079,-0.034865268,-0.02262481,0.0032143067,0.0,0.022291914,0.038711645,-0.044438206,-0.024289932,0.0014219608,0.005030335,0.09339601,0.04468875,0.00033548265,-0.0007963107,0.0055108005,0.0016657112,0.06264377
